PassageID,Title,Author,Total termFreq,Publication Year,Volume Number,Total Volumes,Imprint,Publication Place,Total Pages,Gender,Birth Year,Death Year,Popular Authors
1445201000_000029,"A plan for the conduct of female education, in boarding schools, private families, and public seminaries. By Erasmus Darwin, M.D. F.R.S. author of Zoonomia, and of The botanic garden. To which are added, Rudiments of taste, in a series of letters from a mother to her daughters. Embellished with an elegant frontispiece.",Erasmus Darwin,46,1798,1,1,"Philadelphia: : Printed by John Ormrod, no. 41, Chesnut-Street, 1798.",Philadelphia,303,female,1731,1802,True
0343200201_000032,"Religion considered as the only basis of happiness and of true philosophy. A work written for the instruction of the children of his most serene highness the Duke of Orleans; ... By Madame the Marchioness of Sillery, ... In two volumes.",Stéphanie Félicité du Crest de Saint-Aubin,42,1787,1,2,"Dublin : printed by William Porter, for H. Chamberlaine, White, Byrne, Colbert, W. Porter, and Moore, 1787.",Dublin,160,female,1746,1830,True
0954500400_000006,"The progress of a female mind, in some interesting enquiries. Containing, I. A Soliloquy. II. A Letter to a Jew, on the Evidences of Revelation. III. A Letter to a Christian Divine on the Gospel System; with some References to a late Free Enquirer. IV. A Remark on the Importance of the Hebrew Language. By a lady.",Lady,57,1764,1,1,"London : printed for A. and C. Corbett, opposite St. Dunstan's Church, Fleet-Street, MDCCLXIV. [1764].",London,94,female,,,False
0343200102_000018,"Religion considered as the only basis of happiness, and of true philosophy. A work written for the instruction of the children of his Most Serene Highness the Duke of Orleans; And in which the Principles of modern pretended Philosophers are laid open and refuted. By Madame the Marchioness of Sillery, heretofore countess of genlis. In two volumes. ...",Stéphanie Félicité du Crest de Saint-Aubin,50,1787,2,2,"London : printed for T. Payne and Son, at the Mews Gate; T. Cadell, and P. Elmsly, in the Strand, M.DCC.LXXXVII. [1787].",London,295,female,1746,1830,True
0290000100_000001,"The sequel to Mentoria; or, the young ladies instructor: in familiar conversations, on a variety of interesting subjects, in which are Introduced, Lectures on Astronomy and Natural Philosophy, Expressed in Terms suited to the Comprehension of Juvenile Readers; Being principally intended to enlarge the Ideas, and inspire just Conceptions of the Deity, from the Contemplation of the general System of the Universe. By Ann Murry.","Murry, Ann",49,1799,1,1,"London : printed for C. Dilly, in the Poultry, 1799.",London,342,female,,,False
0343200202_000047,"Religion considered as the only basis of happiness and of true philosophy. A work written for the instruction of the children of his most serene highness the Duke of Orleans; ... By Madame the Marchioness of Sillery, ... In two volumes.",Stéphanie Félicité du Crest de Saint-Aubin,42,1787,2,2,"Dublin : printed by William Porter, for H. Chamberlaine, White, Byrne, Colbert, W. Porter, and Moore, 1787.",Dublin,151,female,1746,1830,True
0164301100_000007,"Reflections upon the education of children in charity schools; with the outlines of a plan of appropriate instruction for the children of the poor; submitted to the consideration of the patrons of schools of every denomination, supported by charity. By Mrs. Trimmer.",Sarah Trimmer,46,1792,1,1,"London : printed for T. Longman, Paternoster-Row; and J. and F. Rivington, St. Paul's Church-Yard, M.DCC.XCII. [1792].",London,57,female,1741,1810,True
0191300102_000011,"Letters from the Duchess de Crui and others, on subjects moral and entertaining, wherein the character of the female sex, with their rank, importance, and consequence, is stated, and their relative duties in life are enforced. By a lady. ...",Mary Walker,51,1776,2,5,"London : printed for Robson, New Bond-Street; Walter, Charing-Cross; and Robinson, Pater-Noster Row, MDCCLXXVI. [1776].",London,243,female,1736,,False
0152701300_000014,"Letters on the works and character of J. J. Rousseau. To which are Added A Letter from the Countess Alexandre de Vassy to the Baroness de Stael, with the Baroness's Answer, and an Account of the last Moments of Rousseau. By Mademoiselle Necker, Baroness de Stael. Translated from the French.",Germaine de Staël,56,1789,1,1,"London : printed for G. G. J. and J. Robinson, Paternoster-Row, MDCCLXXXIX. [1789].",London,145,female,1766,1817,False
0420902800_000005,"Rudiments of taste. In a series of letters, from a mother to her daughters. By the author of The life of Jacob.","Peddle, , Mrs",45,1789,1,1,"[London] : Printed for C. Dilly, in the Poultry, 1789.",London,172,female,,,False
0050800300_000006,"A treatise on the influence of the passions, upon the happiness of individuals and of nations. Illustrated by striking references to the Principal Events and Characters that have Distinguished the French Revolution. From the French of the Baroness Stael de Holstein. To which is prefixed a sketch of her life, by the translator.",Germaine de Staël,44,1798,1,1,"London : printed and published by George Cawthorn, British Library, No. 132, Strand; sold also by W. J. & J. Richardson, Royal-Exchange; and J. Wright, Piccadilly, 1798.",London,355,female,1766,1817,False
0013000103_000019,Memoirs of modern philosophers. In three volumes. ...,Elizabeth Hamilton,50,1800,3,3,"Bath : printed by R. Cruttwell, for G. G. and J. Robinson, Pater-Noster-Row, London, 1800.",Bath,367,female,1758,1816,False
0857400401_000004,"Letters on the improvement of the mind, addressed to a young lady. In two volumes. By Mrs. Chapone.",Hester Chapone,54,1773,1,2,"London : printed by H. Hughs, for J. Walter, 1773.",London,213,female,1727,1801,True
0343200102_000027,"Religion considered as the only basis of happiness, and of true philosophy. A work written for the instruction of the children of his Most Serene Highness the Duke of Orleans; And in which the Principles of modern pretended Philosophers are laid open and refuted. By Madame the Marchioness of Sillery, heretofore countess of genlis. In two volumes. ...",Stéphanie Félicité du Crest de Saint-Aubin,58,1787,2,2,"London : printed for T. Payne and Son, at the Mews Gate; T. Cadell, and P. Elmsly, in the Strand, M.DCC.LXXXVII. [1787].",London,295,female,1746,1830,True
0271300600_000003,"A packet for youth, or evidences of Christianity drawn from the mind. By a lady.","M. P., Lady",70,1799,1,1,"Hanley : printed and sold by Mort; also by Knott, Lombard Street, Chapman, Fleet Street, Heptinstall, Holborn, London, ---- Chester, Newcastle, ---- Jones, Birmingham, ---- Pritchard, Derby, ---- Smith, Sheffield, Boden, Manchester ; and may be had of all Booksellers, [1799].",Hanley,122,female,,,False
0325100102_000015,"Letters on the improvement of the mind, addressed to a young lady. In two volumes. By Mrs. Chapone. ...",Hester Chapone,52,1778,2,2,"London : printed for J. Walter, at Homer's Head, Charing Cross; and E. and C. Dilly, in the Poultry, MDCCLXXVIII. [1778].",London,231,female,1727,1801,True
0710500500_000014,"Maxims, characters, and reflections, critical, satyrical, and moral.",Frances Greville,57,1757,1,1,"London : printed for J. and R. Tonson in the Strand, MDCCLVII. [1757].",London,261,female,1730,1789,False
0277901300_000032,"An easy introduction to the knowledge of nature, and reading the holy scriptures. Adapted to the capacities of children. By Mrs. Trimmer.",Sarah Trimmer,43,1783,1,1,"London : printed for J. Dodsley, Pall Mall; T. Longman, and G. Robinson, Pater-Noster-Row; and J. Johnson, St. Paul's Church-Yard, M.DCC.LXXXIII. [1783].",London,211,female,1741,1810,True
0290000100_000017,"The sequel to Mentoria; or, the young ladies instructor: in familiar conversations, on a variety of interesting subjects, in which are Introduced, Lectures on Astronomy and Natural Philosophy, Expressed in Terms suited to the Comprehension of Juvenile Readers; Being principally intended to enlarge the Ideas, and inspire just Conceptions of the Deity, from the Contemplation of the general System of the Universe. By Ann Murry.","Murry, Ann",49,1799,1,1,"London : printed for C. Dilly, in the Poultry, 1799.",London,342,female,,,False
0343200201_000033,"Religion considered as the only basis of happiness and of true philosophy. A work written for the instruction of the children of his most serene highness the Duke of Orleans; ... By Madame the Marchioness of Sillery, ... In two volumes.",Stéphanie Félicité du Crest de Saint-Aubin,46,1787,1,2,"Dublin : printed by William Porter, for H. Chamberlaine, White, Byrne, Colbert, W. Porter, and Moore, 1787.",Dublin,160,female,1746,1830,True
0364000204_000028,"Tales of the castle: or, stories of instruction and delight. Being Les veillees du chateau, written in French by Madame la Comtesse de Genlis, Author of the Theatre of Education, Adela and Theodore, &c. Translated into English by Thomas Holcroft,",Stéphanie Félicité du Crest de Saint-Aubin,52,1787,4,5,"London : printed for G. G. J. and J. Robinson, No. 25, Pater-Noster-Row, 1787.",London,258,female,1746,1830,True
0343200202_000019,"Religion considered as the only basis of happiness and of true philosophy. A work written for the instruction of the children of his most serene highness the Duke of Orleans; ... By Madame the Marchioness of Sillery, ... In two volumes.",Stéphanie Félicité du Crest de Saint-Aubin,48,1787,2,2,"Dublin : printed by William Porter, for H. Chamberlaine, White, Byrne, Colbert, W. Porter, and Moore, 1787.",Dublin,151,female,1746,1830,True
0277700301_000004,"The works of Mrs. Chapone, containing letters on the improvement of the mind, addressed to a young lady. And miscellanies in prose and verse. In two volumes. ...",Hester Chapone,52,1775,1,2,"Dublin : printed for J. Williams, 1775.",Dublin,156,female,1727,1801,True
1700500400_000004,"The works of Mrs. Chapone, adressed to a young lady.",Hester Chapone,53,1793,1,1,"London : Printed for J. Warlters, MDCCXCIII. [1793].",London,312,female,1727,1801,True
1204800101_000003,"The history of England, from the accession of James I. to that of the Brunswick line. ... By Catherine Macaulay.",Catharine Macaulay,40,1764,1,5,"[Dublin] : London: printed for Edward and Charles Dilly; and Dublin reprinted, for A. Leathly, and J. Exshaw, 1770.",Dublin,434,female,1731,1791,True
0343200202_000018,"Religion considered as the only basis of happiness and of true philosophy. A work written for the instruction of the children of his most serene highness the Duke of Orleans; ... By Madame the Marchioness of Sillery, ... In two volumes.",Stéphanie Félicité du Crest de Saint-Aubin,48,1787,2,2,"Dublin : printed by William Porter, for H. Chamberlaine, White, Byrne, Colbert, W. Porter, and Moore, 1787.",Dublin,151,female,1746,1830,True
0385200901_000001,"Sacred history selected from the Scriptures, with annotations and reflections, suited to the comprehension of young minds: ... By Mrs. Trimmer, ...",Sarah Trimmer,46,1782,1,6,"London : printed for J. Dodsley; T. Longman and G. Robinson; and J. Johnson, 1782-85.",London,483,female,1741,1810,True
0363500104_000028,"Tales of the castle: or, stories of instruction and delight. Being Les veillees du chateau, written in French by Madame la Comtesse de Genlis, Author of the Theatre of Education, Adela and Theodore, &c. Translated into English by Thomas Holcroft,",Stéphanie Félicité du Crest de Saint-Aubin,51,1793,4,5,"London : printed for G. G. J. and J. Robinson, No. 25, Pater-Noster-Row, 1793.",London,257,female,1746,1830,True
0343200201_000034,"Religion considered as the only basis of happiness and of true philosophy. A work written for the instruction of the children of his most serene highness the Duke of Orleans; ... By Madame the Marchioness of Sillery, ... In two volumes.",Stéphanie Félicité du Crest de Saint-Aubin,46,1787,1,2,"Dublin : printed by William Porter, for H. Chamberlaine, White, Byrne, Colbert, W. Porter, and Moore, 1787.",Dublin,160,female,1746,1830,True
1185801100_000022,The works of Miss Hannah More in prose and verse.,Hannah More,37,1789,1,1,"[Cork] : Printed for Thomas White, Cork, and P. Byrne, Dublin, M,DCC,LXXXIX. [1789].",Cork,309,female,1745,1833,True
1128800300_000014,"Maxims, characters, and reflections, critical, satirical, and moral.",Frances Greville,57,1768,1,1,"London : printed for T. Cadell (successor to Mr. Millar) in the Strand, MDCCLXVIII. [1768].",London,260,female,1730,1789,False
0325001401_000004,"Letters on the improvement of the mind, addressed to a young lady. In two volumes. By Mrs. Chapone. The Fourth Edition. ...",Hester Chapone,50,1774,1,2,"London : printed by H. Hughs, for J. Walter, at Homer's Head, Charing-Cross, MDCCLXXIV. [1774].",London,207,female,1727,1801,True
0271300600_000015,"A packet for youth, or evidences of Christianity drawn from the mind. By a lady.","M. P., Lady",46,1799,1,1,"Hanley : printed and sold by Mort; also by Knott, Lombard Street, Chapman, Fleet Street, Heptinstall, Holborn, London, ---- Chester, Newcastle, ---- Jones, Birmingham, ---- Pritchard, Derby, ---- Smith, Sheffield, Boden, Manchester ; and may be had of all Booksellers, [1799].",Hanley,122,female,,,False
0587200200_000022,"Essays on various subjects, principally designed for young ladies.",Hannah More,39,1777,1,1,"London : printed for J. Wilkie, in St. Paul's Church-Yard; and T. Cadell, in the Strand, MDCCLXXVII. [1777].",London,220,female,1745,1833,True
0885600600_000036,"Letters on the improvement of the mind, addressed to a young lady. By Mrs. Chapone.",Hester Chapone,51,1777,1,1,"London : printed for J. Walter, at Homer's Head, Charing-Cross; and E. and C. Dilly, in the Poultry, MDCCLXXVII. [1777].",London,248,female,1727,1801,True
0343200101_000028,"Religion considered as the only basis of happiness, and of true philosophy. A work written for the instruction of the children of his Most Serene Highness the Duke of Orleans; And in which the Principles of modern pretended Philosophers are laid open and refuted. By Madame the Marchioness of Sillery, heretofore countess of genlis. In two volumes. ...",Stéphanie Félicité du Crest de Saint-Aubin,51,1787,1,2,"London : printed for T. Payne and Son, at the Mews Gate; T. Cadell, and P. Elmsly, in the Strand, M.DCC.LXXXVII. [1787].",London,312,female,1746,1830,True
0561500200_000025,"The breathings of genius. Being a collection of poems; to which are added, essays moral and philosophical. By Elizabeth Gilding, Woolwich, Kent.","Gilding, Elizabeth",47,1776,1,1,"London : printed by W. Faden, and sold by J. Wilkie, No. 62, St. Paul's Church-Yard; J. Walter, at Charing-Cross; and W. Domville, under the Royal Exchange, MDCCLXXVI. [1776].",London,159,female,,,False
1293400501_000004,"Letters on the improvement of the mind, addressed to a young lady. In two volumes. By Mrs. Chapone. ...",Hester Chapone,51,1783,1,2,"London : printed for J. Walter, Charing-Cross; and C. Dilly, in the Poultry, MDCCLXXXIII. [1783].",London,207,female,1727,1801,True
0670002100_000004,"Letters on the improvement of the mind, addressed to a young lady. By Mrs. Chapone.",Hester Chapone,47,1787,1,1,"London : printed for J. Walter, Charing-Cross ; and C. Dilly, in the Poultry, M.DCC.LXXXVII. [1787].",London,244,female,1727,1801,True
1240500300_000004,"The works of Mrs. Chapone, containing letters on the improvement of the mind, addressed to a young lady: and Miscellanies in prose and verse. In two volumes. ...",Hester Chapone,51,1786,1,1,"Dublin : printed by Brett Smith, for W. Colles, No. 17, Dame-Street, MDCCLXXXVI. [1786].",Dublin,255,female,1727,1801,True
0836400102_000015,"Letters on the improvement of the mind, addressed to a young lady. In two volumes. ...",Hester Chapone,43,1773,2,2,"London : printed by H. Hughs, for J. Walter, Homer's Head, Charing-Cross, MDCCLXXIII. [1773].",London,235,female,1727,1801,True
0603100601_000035,"Letters from the Duchess de Crui and others, on subjects moral and entertaining. Wherein the character of the female sex, with their rank, importance, and consequence, is stated, and their relative duties in life are enforced. By Lady Mary Walker. The Third Edition corrected, ...",Mary Walker,51,1779,1,2,"Dublin : printed for S. Price, W. and H. Whitestone, R. Fitzsimons, T. Wilkinson. J. Williams, W. Colles, W. Wilson, C. Jenkin, T. Walker, E. Cross, R. Moncrieffe, P. Higly, E. Mackelrath, J. Exshaw, J. Beatty, C. Talbot, J. Parker, and J. Norman, MDCCLXXIX. [1779].",Dublin,293,female,1736,,False
0325100101_000004,"Letters on the improvement of the mind, addressed to a young lady. In two volumes. By Mrs. Chapone. ...",Hester Chapone,51,1778,1,2,"London : printed for J. Walter, at Homer's Head, Charing Cross; and E. and C. Dilly, in the Poultry, MDCCLXXVIII. [1778].",London,207,female,1727,1801,True
0290000100_000016,"The sequel to Mentoria; or, the young ladies instructor: in familiar conversations, on a variety of interesting subjects, in which are Introduced, Lectures on Astronomy and Natural Philosophy, Expressed in Terms suited to the Comprehension of Juvenile Readers; Being principally intended to enlarge the Ideas, and inspire just Conceptions of the Deity, from the Contemplation of the general System of the Universe. By Ann Murry.","Murry, Ann",44,1799,1,1,"London : printed for C. Dilly, in the Poultry, 1799.",London,342,female,,,False
1128800300_000002,"Maxims, characters, and reflections, critical, satirical, and moral.",Frances Greville,51,1768,1,1,"London : printed for T. Cadell (successor to Mr. Millar) in the Strand, MDCCLXVIII. [1768].",London,260,female,1730,1789,False
1269100800_000004,"Letters on the improvement of the mind, addressed to a young lady. By Mrs. Chapone.",Hester Chapone,51,1786,1,1,"London : printed for J. Walter , Charing-Cross ; and C. Dilly, in the Poultry, M.DCC.LXXXVI. [1786].",London,255,female,1727,1801,True
0325001301_000004,Letters on the improvement of the mind. Addressed to a young lady. In two volumes.,Hester Chapone,51,1773,1,2,"Dublin : printed for J. Exshaw, H. Saunders, W. Sleater, J. Potts, D. Chamberlaine, J. Williams, and R. Moncrieffe, MDCCLXXIII. [1773].",Dublin,123,female,1727,1801,True
0343200102_000001,"Religion considered as the only basis of happiness, and of true philosophy. A work written for the instruction of the children of his Most Serene Highness the Duke of Orleans; And in which the Principles of modern pretended Philosophers are laid open and refuted. By Madame the Marchioness of Sillery, heretofore countess of genlis. In two volumes. ...",Stéphanie Félicité du Crest de Saint-Aubin,40,1787,2,2,"London : printed for T. Payne and Son, at the Mews Gate; T. Cadell, and P. Elmsly, in the Strand, M.DCC.LXXXVII. [1787].",London,295,female,1746,1830,True
0343200101_000035,"Religion considered as the only basis of happiness, and of true philosophy. A work written for the instruction of the children of his Most Serene Highness the Duke of Orleans; And in which the Principles of modern pretended Philosophers are laid open and refuted. By Madame the Marchioness of Sillery, heretofore countess of genlis. In two volumes. ...",Stéphanie Félicité du Crest de Saint-Aubin,44,1787,1,2,"London : printed for T. Payne and Son, at the Mews Gate; T. Cadell, and P. Elmsly, in the Strand, M.DCC.LXXXVII. [1787].",London,312,female,1746,1830,True
0139100500_000001,"A compendious system of astronomy, in a course of familiar lectures; In which the Principles of that Science are Clearly Elucidated, so as to be Intelligible to those who have not Studied the Mathematics. Also trigonometrical and celestial problems, with a key to the ephemeris, and a vocabulary of the terms of science used in the Lectures; which latter are explained Agreeably to their Application in them. By Margaret Bryan.","Bryan, Margaret           1815",44,1797,1,1,"London : printed for the author, and sold by Leigh and Sotheby, York Street, Covent Garden; and G. Kearsley, No. 46, Fleet Street, 1797.",London,351,female,,,False
0325001402_000015,"Letters on the improvement of the mind, addressed to a young lady. In two volumes. By Mrs. Chapone. The Fourth Edition. ...",Hester Chapone,49,1774,2,2,"London : printed by H. Hughs, for J. Walter, at Homer's Head, Charing-Cross, MDCCLXXIV. [1774].",London,231,female,1727,1801,True
0885600600_000004,"Letters on the improvement of the mind, addressed to a young lady. By Mrs. Chapone.",Hester Chapone,47,1777,1,1,"London : printed for J. Walter, at Homer's Head, Charing-Cross; and E. and C. Dilly, in the Poultry, MDCCLXXVII. [1777].",London,248,female,1727,1801,True
0271300600_000004,"A packet for youth, or evidences of Christianity drawn from the mind. By a lady.","M. P., Lady",49,1799,1,1,"Hanley : printed and sold by Mort; also by Knott, Lombard Street, Chapman, Fleet Street, Heptinstall, Holborn, London, ---- Chester, Newcastle, ---- Jones, Birmingham, ---- Pritchard, Derby, ---- Smith, Sheffield, Boden, Manchester ; and may be had of all Booksellers, [1799].",Hanley,122,female,,,False
0857400402_000016,"Letters on the improvement of the mind, addressed to a young lady. In two volumes. By Mrs. Chapone.",Hester Chapone,45,1773,2,2,"London : printed by H. Hughs, for J. Walter, 1773.",London,231,female,1727,1801,True
0144600101_000003,The history of England from the accession of James I. to that of the Brunswick line. ... By Catherine Macaulay.,Catharine Macaulay,40,1763,1,8,"London : printed for J. Nourse; R. and J. Dodsley; and W. Johnston, 1763-83.",London,457,female,1731,1791,True
0271300600_000011,"A packet for youth, or evidences of Christianity drawn from the mind. By a lady.","M. P., Lady",49,1799,1,1,"Hanley : printed and sold by Mort; also by Knott, Lombard Street, Chapman, Fleet Street, Heptinstall, Holborn, London, ---- Chester, Newcastle, ---- Jones, Birmingham, ---- Pritchard, Derby, ---- Smith, Sheffield, Boden, Manchester ; and may be had of all Booksellers, [1799].",Hanley,122,female,,,False
0622301500_000022,"Essays on various subjects, principally designed for young ladies.",Hannah More,41,1778,1,1,"London : printed for J. Wilkie, in St. Paul's Church-Yard; and T. Cadell, in the Strand, MDCCLXXVIII. [1778].",London,220,female,1745,1833,True
0325100200_000035,"Letters on the improvement of the mind, addressed to a young lady. By Mrs. Chapone.",Hester Chapone,46,1793,1,1,"Edinburgh : printed for Silvester Doig, Royal-Echange, MDCCXCIII. [1793] [1794?].",Edinburgh,215,female,1727,1801,True
0326900901_000004,"Letters on the improvement of the mind, addressed to a young lady. In two volumes. By Mrs. Chapone.",Hester Chapone,50,1775,1,2,"London : printed for J. Walter; and E. and C. Dilly, 1775.",London,208,female,1727,1801,True
0326900902_000015,"Letters on the improvement of the mind, addressed to a young lady. In two volumes. By Mrs. Chapone.",Hester Chapone,45,1775,2,2,"London : printed for J. Walter; and E. and C. Dilly, 1775.",London,234,female,1727,1801,True
0628900500_000009,New and elegant amusements for the ladies of Great Britain. By a lady.,Lady,45,1772,1,1,"London : printed for the author, and sold by S. Crowder, Pater-Noster-Row; W. Shropshire, New Bond-Street; J. Walter, Charing-Cross, and W. Cooke, Royal Exchange, 1772.",London,170,female,,,False
0032100900_000002,"Maxims, characters, and reflections, critical, satyrical, and moral.",Frances Greville,53,1756,1,1,"London : printed for J. and R. Tonson in the Strand, MDCCLVI. [1756].",London,284,female,1730,1789,False
0277700301_000036,"The works of Mrs. Chapone, containing letters on the improvement of the mind, addressed to a young lady. And miscellanies in prose and verse. In two volumes. ...",Hester Chapone,47,1775,1,2,"Dublin : printed for J. Williams, 1775.",Dublin,156,female,1727,1801,True
0710500500_000002,"Maxims, characters, and reflections, critical, satyrical, and moral.",Frances Greville,50,1757,1,1,"London : printed for J. and R. Tonson in the Strand, MDCCLVII. [1757].",London,261,female,1730,1789,False
0475700700_000033,"Miscellaneous pieces, in prose, by John Aikin, M.D. and Anna Lætitia Barbauld.",Anna Laetitia Barbauld,55,1792,1,1,"London : printed for J. Johnson, 1792.",London,272,female,1743,1825,True
0836400101_000004,"Letters on the improvement of the mind, addressed to a young lady. In two volumes. ...",Hester Chapone,49,1773,1,2,"London : printed by H. Hughs, for J. Walter, Homer's Head, Charing-Cross, MDCCLXXIII. [1773].",London,207,female,1727,1801,True
1269100800_000036,"Letters on the improvement of the mind, addressed to a young lady. By Mrs. Chapone.",Hester Chapone,43,1786,1,1,"London : printed for J. Walter , Charing-Cross ; and C. Dilly, in the Poultry, M.DCC.LXXXVI. [1786].",London,255,female,1727,1801,True
0670002200_000004,"Letters on the improvement of the mind, addressed to a young lady. By Mrs. Chapone.",Hester Chapone,49,1793,1,1,"London : printed for J. Walter, at Homer's Head, Charing-Cross ; and C. Dilly, in the Poultry, MDCCXCIII. [1793].",London,255,female,1727,1801,True
0783300200_000022,"Essays on various subjects, principally designed for young ladies.",Hannah More,36,1778,1,1,"London : printed for J. Wilkie, in St. Paul's Church-Yard; and T. Cadell, in the Strand, MDCCLXXVIII. [1778].",London,221,female,1745,1833,True
0381500604_000028,"Tales of the castle: or, stories of instruction and delight. Being Les veillées du chateau, written in French by Madame la comtesse de Genlis, Author of the Theatre of Education, Adela and Theodore, &c. Translated into English by Thomas Holcroft. ...",Stéphanie Félicité du Crest de Saint-Aubin,46,1785,4,5,"London : printed for G. Robinson, No 25, Pater-Noster-Row, MDCCLXXXV. [1785].",London,281,female,1746,1830,True
0670002100_000036,"Letters on the improvement of the mind, addressed to a young lady. By Mrs. Chapone.",Hester Chapone,48,1787,1,1,"London : printed for J. Walter, Charing-Cross ; and C. Dilly, in the Poultry, M.DCC.LXXXVII. [1787].",London,244,female,1727,1801,True
0357400100_000053,Dialogues of the dead.,Elizabeth Montagu,42,1760,1,1,"London : printed [by Samuel Richardson] for W. Sandby, in Fleet-Street, M.DCC.LX. [1760].",London,332,female,1720,1800,False
0343200201_000004,"Religion considered as the only basis of happiness and of true philosophy. A work written for the instruction of the children of his most serene highness the Duke of Orleans; ... By Madame the Marchioness of Sillery, ... In two volumes.",Stéphanie Félicité du Crest de Saint-Aubin,46,1787,1,2,"Dublin : printed by William Porter, for H. Chamberlaine, White, Byrne, Colbert, W. Porter, and Moore, 1787.",Dublin,160,female,1746,1830,True
1269100800_000037,"Letters on the improvement of the mind, addressed to a young lady. By Mrs. Chapone.",Hester Chapone,49,1786,1,1,"London : printed for J. Walter , Charing-Cross ; and C. Dilly, in the Poultry, M.DCC.LXXXVI. [1786].",London,255,female,1727,1801,True
0343200102_000038,"Religion considered as the only basis of happiness, and of true philosophy. A work written for the instruction of the children of his Most Serene Highness the Duke of Orleans; And in which the Principles of modern pretended Philosophers are laid open and refuted. By Madame the Marchioness of Sillery, heretofore countess of genlis. In two volumes. ...",Stéphanie Félicité du Crest de Saint-Aubin,42,1787,2,2,"London : printed for T. Payne and Son, at the Mews Gate; T. Cadell, and P. Elmsly, in the Strand, M.DCC.LXXXVII. [1787].",London,295,female,1746,1830,True
0655300601_000007,Interesting memoirs. By a lady. In two volumes. ...,"Keir, Elizabeth",45,1785,1,2,"London : printed for A. Strahan, and T. Cadell In the Strand; J. Balfour, and W. Creech, Edinburgh, MDCCLXXXV. [1785].",London,253,female,,,False
0516700401_000013,"Translation of the letters of a Hindoo Rajah; written previous to, and during the period of his residence in England. To which is prefixed a preliminary dissertation on the History, Religion, and Manners, of the Hindoos. In two volumes. By Eliza Hamilton. ...",Elizabeth Hamilton,40,1797,1,2,"Dublin : printed for H. Colbert, No. 136, Capel-Street, 1797.",Dublin,183,female,1758,1816,False
0431500202_000037,"The world unmask'd: or, the Philosopher the greatest Cheat; in twenty-four dialogues. To which is added, The state of souls separated from their Bodies; Being an Epistolary Treatise, wherein is proved, by a Variety of Arguments, deduced from Holy Scripture, that the Punishments of the Wicked will not be Eternal; and all Objections against it solved. To which is prefix'd, A Large Introduction, evincing the same Truth from the Principles of Natural Religion. Translated from the French.",Marie Huber,57,1743,2,2,"London : printed for A. Millar, opposite to Katharine-Street in the Strand, M.DCC.XLIII. [1743].",London,300,female,1695,1753,False
0670002100_000034,"Letters on the improvement of the mind, addressed to a young lady. By Mrs. Chapone.",Hester Chapone,45,1787,1,1,"London : printed for J. Walter, Charing-Cross ; and C. Dilly, in the Poultry, M.DCC.LXXXVII. [1787].",London,244,female,1727,1801,True
0343200101_000034,"Religion considered as the only basis of happiness, and of true philosophy. A work written for the instruction of the children of his Most Serene Highness the Duke of Orleans; And in which the Principles of modern pretended Philosophers are laid open and refuted. By Madame the Marchioness of Sillery, heretofore countess of genlis. In two volumes. ...",Stéphanie Félicité du Crest de Saint-Aubin,44,1787,1,2,"London : printed for T. Payne and Son, at the Mews Gate; T. Cadell, and P. Elmsly, in the Strand, M.DCC.LXXXVII. [1787].",London,312,female,1746,1830,True
0613000400_000061,A treatise on the immutability of moral truth. By Catharine Macaulay Graham.,Catharine Macaulay,44,1783,1,1,"London : printed by A. Hamilton, jun. And sold by C. Dilly, Poultry ; G. Robinson, Paternoster Row ; T. Cadell, Strand ; T. Lewis, Covent-Garden ; J. Walter, Charing-Cross ; and R. Faulder, New Bond-Street, MDCCLXXXIII. [1783].",London,341,female,1731,1791,True
0343200102_000047,"Religion considered as the only basis of happiness, and of true philosophy. A work written for the instruction of the children of his Most Serene Highness the Duke of Orleans; And in which the Principles of modern pretended Philosophers are laid open and refuted. By Madame the Marchioness of Sillery, heretofore countess of genlis. In two volumes. ...",Stéphanie Félicité du Crest de Saint-Aubin,35,1787,2,2,"London : printed for T. Payne and Son, at the Mews Gate; T. Cadell, and P. Elmsly, in the Strand, M.DCC.LXXXVII. [1787].",London,295,female,1746,1830,True
0416000800_000012,"Female restoration, by a moral and physical vindication of female talents; in opposition to all dogmatical assertions relative to disparity in the sexes. Dedicated to her Majesty; and humbly addressed to the ladies of Great Britain and Ireland. By a lady.",Lady,51,1780,1,1,"London : sold only at Free-Masons coffee-house, Great Queen-Street, Lincoln's-Inn-Fields; and J. Macgowan's, No. 27, Paternoster-Row, M,DCC,LXXX. [1780].",London,71,female,,,False
0919300702_000026,Dialogues of the dead. In two volumes. ...,Elizabeth Montagu,41,1775,2,2,"London : printed for T. Pridden, Fleet Street, M.DCC.LXXV. [1775].",London,167,female,1720,1800,False
0296300701_000001,"A concise history of the Kingdoms of Israel and Judah; connected with the history or chief events of the neighbouring states and succeeding empires to the time of Christ, and the Establishment of the Gospel-Dispensation: Interspersed with Moral Reflections, Chronological References, and Occasional Remarks, Concerning the Fulfilment of the Prophecies: Particularly adapted to the Comprehension, and for the Improvement of Young Minds. By Ann Murry, Author of Mentoria. In two volumes. ...","Murry, Ann",46,1783,1,2,"London : printed by Frys and Couchman, Upper-Moorfields. For Charles Dilly, in the Poultry, M.DCC.LXXXIII. [1783].",London,398,female,,,False
